coach_id,country_id,cup_id,Coach Name
8320,HUN,1966,BAROTI Lajos (HUN)
8321,URS,1966,MOROZOV Nikolai (URS)
8322,HUN,1966,BAROTI Lajos (HUN)
8323,URS,1966,MOROZOV Nikolai (URS)
8324,HUN,1966,BAROTI Lajos (HUN)
8325,URS,1966,MOROZOV Nikolai (URS)
8326,HUN,1966,BAROTI Lajos (HUN)
8327,URS,1966,MOROZOV Nikolai (URS)
8328,HUN,1966,BAROTI Lajos (HUN)
8329,URS,1966,MOROZOV Nikolai (URS)
8330,HUN,1966,BAROTI Lajos (HUN)
8331,URS,1966,MOROZOV Nikolai (URS)
8332,HUN,1966,BAROTI Lajos (HUN)
8333,URS,1966,MOROZOV Nikolai (URS)
8334,HUN,1966,BAROTI Lajos (HUN)
8335,URS,1966,MOROZOV Nikolai (URS)
8336,HUN,1966,BAROTI Lajos (HUN)
8337,URS,1966,MOROZOV Nikolai (URS)
8338,HUN,1966,BAROTI Lajos (HUN)
8339,URS,1966,MOROZOV Nikolai (URS)
8340,HUN,1966,BAROTI Lajos (HUN)
8341,URS,1966,MOROZOV Nikolai (URS)
8342,HUN,1966,BAROTI Lajos (HUN)
8343,URS,1966,MOROZOV Nikolai (URS)
8344,HUN,1966,BAROTI Lajos (HUN)
8345,POR,1966,GLORIA Otto (BRA)
8346,PRK,1966,MYUNG Rye Hyun (PRK)
8347,POR,1966,GLORIA Otto (BRA)
8348,PRK,1966,MYUNG Rye Hyun (PRK)
8349,POR,1966,GLORIA Otto (BRA)
8350,PRK,1966,MYUNG Rye Hyun (PRK)
8351,POR,1966,GLORIA Otto (BRA)
8352,PRK,1966,MYUNG Rye Hyun (PRK)
8353,POR,1966,GLORIA Otto (BRA)
8354,PRK,1966,MYUNG Rye Hyun (PRK)
8355,POR,1966,GLORIA Otto (BRA)
8356,PRK,1966,MYUNG Rye Hyun (PRK)
8357,POR,1966,GLORIA Otto (BRA)
8358,PRK,1966,MYUNG Rye Hyun (PRK)
8359,POR,1966,GLORIA Otto (BRA)
8360,PRK,1966,MYUNG Rye Hyun (PRK)
8361,POR,1966,GLORIA Otto (BRA)
8362,PRK,1966,MYUNG Rye Hyun (PRK)
8363,POR,1966,GLORIA Otto (BRA)
8364,PRK,1966,MYUNG Rye Hyun (PRK)
8365,POR,1966,GLORIA Otto (BRA)
8366,PRK,1966,MYUNG Rye Hyun (PRK)
8367,POR,1966,GLORIA Otto (BRA)
8368,PRK,1966,MYUNG Rye Hyun (PRK)
8369,POR,1966,GLORIA Otto (BRA)
8370,PRK,1966,MYUNG Rye Hyun (PRK)
8371,POR,1966,GLORIA Otto (BRA)
8372,PRK,1966,MYUNG Rye Hyun (PRK)
8373,POR,1966,GLORIA Otto (BRA)
8374,PRK,1966,MYUNG Rye Hyun (PRK)
8375,POR,1966,GLORIA Otto (BRA)
8376,PRK,1966,MYUNG Rye Hyun (PRK)
8377,POR,1966,GLORIA Otto (BRA)
8378,PRK,1966,MYUNG Rye Hyun (PRK)
8379,POR,1966,GLORIA Otto (BRA)
8380,PRK,1966,MYUNG Rye Hyun (PRK)
8381,POR,1966,GLORIA Otto (BRA)
8382,PRK,1966,MYUNG Rye Hyun (PRK)
8383,POR,1966,GLORIA Otto (BRA)
8384,PRK,1966,MYUNG Rye Hyun (PRK)
8385,POR,1966,GLORIA Otto (BRA)
8386,PRK,1966,MYUNG Rye Hyun (PRK)
8387,POR,1966,GLORIA Otto (BRA)
8388,PRK,1966,MYUNG Rye Hyun (PRK)
8389,FRG,1966,SCHOEN Helmut (FRG)
8390,URS,1966,MOROZOV Nikolai (URS)
8391,FRG,1966,SCHOEN Helmut (FRG)
8392,URS,1966,MOROZOV Nikolai (URS)
8393,FRG,1966,SCHOEN Helmut (FRG)
8394,URS,1966,MOROZOV Nikolai (URS)
8395,FRG,1966,SCHOEN Helmut (FRG)
8396,URS,1966,MOROZOV Nikolai (URS)
8397,FRG,1966,SCHOEN Helmut (FRG)
8398,URS,1966,MOROZOV Nikolai (URS)
8399,FRG,1966,SCHOEN Helmut (FRG)
8400,URS,1966,MOROZOV Nikolai (URS)
8401,FRG,1966,SCHOEN Helmut (FRG)
8402,URS,1966,MOROZOV Nikolai (URS)
8403,FRG,1966,SCHOEN Helmut (FRG)
8404,URS,1966,MOROZOV Nikolai (URS)
8405,FRG,1966,SCHOEN Helmut (FRG)
8406,URS,1966,MOROZOV Nikolai (URS)
8407,FRG,1966,SCHOEN Helmut (FRG)
8408,URS,1966,MOROZOV Nikolai (URS)
8409,FRG,1966,SCHOEN Helmut (FRG)
8410,URS,1966,MOROZOV Nikolai (URS)
8411,FRG,1966,SCHOEN Helmut (FRG)
8412,URS,1966,MOROZOV Nikolai (URS)
8413,FRG,1966,SCHOEN Helmut (FRG)
8414,URS,1966,MOROZOV Nikolai (URS)
8415,FRG,1966,SCHOEN Helmut (FRG)
8416,URS,1966,MOROZOV Nikolai (URS)
8417,FRG,1966,SCHOEN Helmut (FRG)
8418,URS,1966,MOROZOV Nikolai (URS)
8419,FRG,1966,SCHOEN Helmut (FRG)
8420,URS,1966,MOROZOV Nikolai (URS)
8421,FRG,1966,SCHOEN Helmut (FRG)
8422,URS,1966,MOROZOV Nikolai (URS)
8423,FRG,1966,SCHOEN Helmut (FRG)
8424,URS,1966,MOROZOV Nikolai (URS)
8425,FRG,1966,SCHOEN Helmut (FRG)
8426,URS,1966,MOROZOV Nikolai (URS)
8427,FRG,1966,SCHOEN Helmut (FRG)
8428,URS,1966,MOROZOV Nikolai (URS)
8429,FRG,1966,SCHOEN Helmut (FRG)
8430,URS,1966,MOROZOV Nikolai (URS)
8431,FRG,1966,SCHOEN Helmut (FRG)
8432,URS,1966,MOROZOV Nikolai (URS)
8433,ENG,1966,RAMSEY Alf (ENG)
8434,POR,1966,GLORIA Otto (BRA)
8435,ENG,1966,RAMSEY Alf (ENG)
8436,POR,1966,GLORIA Otto (BRA)
8437,ENG,1966,RAMSEY Alf (ENG)
8438,POR,1966,GLORIA Otto (BRA)
8439,ENG,1966,RAMSEY Alf (ENG)
8440,POR,1966,GLORIA Otto (BRA)
8441,ENG,1966,RAMSEY Alf (ENG)
8442,POR,1966,GLORIA Otto (BRA)
8443,ENG,1966,RAMSEY Alf (ENG)
8444,POR,1966,GLORIA Otto (BRA)
8445,ENG,1966,RAMSEY Alf (ENG)
8446,POR,1966,GLORIA Otto (BRA)
8447,ENG,1966,RAMSEY Alf (ENG)
8448,POR,1966,GLORIA Otto (BRA)
8449,ENG,1966,RAMSEY Alf (ENG)
8450,POR,1966,GLORIA Otto (BRA)
8451,ENG,1966,RAMSEY Alf (ENG)
8452,POR,1966,GLORIA Otto (BRA)
8453,ENG,1966,RAMSEY Alf (ENG)
8454,POR,1966,GLORIA Otto (BRA)
8455,ENG,1966,RAMSEY Alf (ENG)
8456,POR,1966,GLORIA Otto (BRA)
8457,ENG,1966,RAMSEY Alf (ENG)
8458,POR,1966,GLORIA Otto (BRA)
8459,ENG,1966,RAMSEY Alf (ENG)
8460,POR,1966,GLORIA Otto (BRA)
8461,ENG,1966,RAMSEY Alf (ENG)
8462,POR,1966,GLORIA Otto (BRA)
8463,ENG,1966,RAMSEY Alf (ENG)
8464,POR,1966,GLORIA Otto (BRA)
8465,ENG,1966,RAMSEY Alf (ENG)
8466,POR,1966,GLORIA Otto (BRA)
8467,ENG,1966,RAMSEY Alf (ENG)
8468,POR,1966,GLORIA Otto (BRA)
8469,ENG,1966,RAMSEY Alf (ENG)
8470,POR,1966,GLORIA Otto (BRA)
8471,ENG,1966,RAMSEY Alf (ENG)
8472,POR,1966,GLORIA Otto (BRA)
8473,ENG,1966,RAMSEY Alf (ENG)
8474,POR,1966,GLORIA Otto (BRA)
8475,ENG,1966,RAMSEY Alf (ENG)
8476,POR,1966,GLORIA Otto (BRA)
8477,POR,1966,GLORIA Otto (BRA)
8478,URS,1966,MOROZOV Nikolai (URS)
8479,POR,1966,GLORIA Otto (BRA)
8480,URS,1966,MOROZOV Nikolai (URS)
8481,POR,1966,GLORIA Otto (BRA)
8482,URS,1966,MOROZOV Nikolai (URS)
8483,POR,1966,GLORIA Otto (BRA)
8484,URS,1966,MOROZOV Nikolai (URS)
8485,POR,1966,GLORIA Otto (BRA)
8486,URS,1966,MOROZOV Nikolai (URS)
8487,POR,1966,GLORIA Otto (BRA)
8488,URS,1966,MOROZOV Nikolai (URS)
8489,POR,1966,GLORIA Otto (BRA)
8490,URS,1966,MOROZOV Nikolai (URS)
8491,POR,1966,GLORIA Otto (BRA)
8492,URS,1966,MOROZOV Nikolai (URS)
8493,POR,1966,GLORIA Otto (BRA)
8494,URS,1966,MOROZOV Nikolai (URS)
8495,POR,1966,GLORIA Otto (BRA)
8496,URS,1966,MOROZOV Nikolai (URS)
8497,POR,1966,GLORIA Otto (BRA)
8498,URS,1966,MOROZOV Nikolai (URS)
8499,POR,1966,GLORIA Otto (BRA)
8500,URS,1966,MOROZOV Nikolai (URS)
8501,POR,1966,GLORIA Otto (BRA)
8502,URS,1966,MOROZOV Nikolai (URS)
8503,POR,1966,GLORIA Otto (BRA)
8504,URS,1966,MOROZOV Nikolai (URS)
8505,POR,1966,GLORIA Otto (BRA)
8506,URS,1966,MOROZOV Nikolai (URS)
8507,POR,1966,GLORIA Otto (BRA)
8508,URS,1966,MOROZOV Nikolai (URS)
8509,POR,1966,GLORIA Otto (BRA)
8510,URS,1966,MOROZOV Nikolai (URS)
8511,POR,1966,GLORIA Otto (BRA)
8512,URS,1966,MOROZOV Nikolai (URS)
8513,POR,1966,GLORIA Otto (BRA)
8514,URS,1966,MOROZOV Nikolai (URS)
8515,POR,1966,GLORIA Otto (BRA)
8516,URS,1966,MOROZOV Nikolai (URS)
8517,POR,1966,GLORIA Otto (BRA)
8518,URS,1966,MOROZOV Nikolai (URS)
8519,POR,1966,GLORIA Otto (BRA)
8520,URS,1966,MOROZOV Nikolai (URS)
8521,ENG,1966,RAMSEY Alf (ENG)
8522,FRG,1966,SCHOEN Helmut (FRG)
8523,ENG,1966,RAMSEY Alf (ENG)
8524,FRG,1966,SCHOEN Helmut (FRG)
8525,ENG,1966,RAMSEY Alf (ENG)
8526,FRG,1966,SCHOEN Helmut (FRG)
8527,ENG,1966,RAMSEY Alf (ENG)
8528,FRG,1966,SCHOEN Helmut (FRG)
8529,ENG,1966,RAMSEY Alf (ENG)
8530,FRG,1966,SCHOEN Helmut (FRG)
8531,ENG,1966,RAMSEY Alf (ENG)
8532,FRG,1966,SCHOEN Helmut (FRG)
8533,ENG,1966,RAMSEY Alf (ENG)
8534,FRG,1966,SCHOEN Helmut (FRG)
8535,ENG,1966,RAMSEY Alf (ENG)
8536,FRG,1966,SCHOEN Helmut (FRG)
8537,ENG,1966,RAMSEY Alf (ENG)
8538,FRG,1966,SCHOEN Helmut (FRG)
8539,ENG,1966,RAMSEY Alf (ENG)
8540,FRG,1966,SCHOEN Helmut (FRG)
8541,ENG,1966,RAMSEY Alf (ENG)
8542,FRG,1966,SCHOEN Helmut (FRG)
8543,ENG,1966,RAMSEY Alf (ENG)
8544,FRG,1966,SCHOEN Helmut (FRG)
8545,ENG,1966,RAMSEY Alf (ENG)
8546,FRG,1966,SCHOEN Helmut (FRG)
8547,ENG,1966,RAMSEY Alf (ENG)
8548,FRG,1966,SCHOEN Helmut (FRG)
8549,ENG,1966,RAMSEY Alf (ENG)
8550,FRG,1966,SCHOEN Helmut (FRG)
8551,ENG,1966,RAMSEY Alf (ENG)
8552,FRG,1966,SCHOEN Helmut (FRG)
8553,ENG,1966,RAMSEY Alf (ENG)
8554,FRG,1966,SCHOEN Helmut (FRG)
8555,ENG,1966,RAMSEY Alf (ENG)
8556,FRG,1966,SCHOEN Helmut (FRG)
8557,ENG,1966,RAMSEY Alf (ENG)
8558,FRG,1966,SCHOEN Helmut (FRG)
8559,ENG,1966,RAMSEY Alf (ENG)
8560,FRG,1966,SCHOEN Helmut (FRG)
8561,ENG,1966,RAMSEY Alf (ENG)
8562,FRG,1966,SCHOEN Helmut (FRG)
8563,ENG,1966,RAMSEY Alf (ENG)
8564,FRG,1966,SCHOEN Helmut (FRG)
8565,MEX,1970,CARDENAS Raul (MEX)
8566,URS,1970,KACHALIN Gavril (URS)
8567,MEX,1970,CARDENAS Raul (MEX)
8568,URS,1970,KACHALIN Gavril (URS)
8569,MEX,1970,CARDENAS Raul (MEX)
8570,URS,1970,KACHALIN Gavril (URS)
8571,MEX,1970,CARDENAS Raul (MEX)
8572,URS,1970,KACHALIN Gavril (URS)
8573,MEX,1970,CARDENAS Raul (MEX)
8574,URS,1970,KACHALIN Gavril (URS)
8575,MEX,1970,CARDENAS Raul (MEX)
8576,URS,1970,KACHALIN Gavril (URS)
8577,MEX,1970,CARDENAS Raul (MEX)
8578,URS,1970,KACHALIN Gavril (URS)
8579,MEX,1970,CARDENAS Raul (MEX)
8580,URS,1970,KACHALIN Gavril (URS)
8581,MEX,1970,CARDENAS Raul (MEX)
8582,URS,1970,KACHALIN Gavril (URS)
8583,MEX,1970,CARDENAS Raul (MEX)
8584,URS,1970,KACHALIN Gavril (URS)
8585,MEX,1970,CARDENAS Raul (MEX)
8586,URS,1970,KACHALIN Gavril (URS)
8587,MEX,1970,CARDENAS Raul (MEX)
8588,URS,1970,KACHALIN Gavril (URS)
8589,MEX,1970,CARDENAS Raul (MEX)
8590,URS,1970,KACHALIN Gavril (URS)
8591,MEX,1970,CARDENAS Raul (MEX)
8592,URS,1970,KACHALIN Gavril (URS)
8593,MEX,1970,CARDENAS Raul (MEX)
8594,URS,1970,KACHALIN Gavril (URS)
8595,MEX,1970,CARDENAS Raul (MEX)
8596,URS,1970,KACHALIN Gavril (URS)
8597,MEX,1970,CARDENAS Raul (MEX)
8598,URS,1970,KACHALIN Gavril (URS)
8599,MEX,1970,CARDENAS Raul (MEX)
8600,URS,1970,KACHALIN Gavril (URS)
8601,MEX,1970,CARDENAS Raul (MEX)
8602,URS,1970,KACHALIN Gavril (URS)
8603,MEX,1970,CARDENAS Raul (MEX)
8604,URS,1970,KACHALIN Gavril (URS)
8605,MEX,1970,CARDENAS Raul (MEX)
8606,URS,1970,KACHALIN Gavril (URS)
8607,MEX,1970,CARDENAS Raul (MEX)
8608,URS,1970,KACHALIN Gavril (URS)
8609,URU,1970,HOHBERG Juan (URU)
8610,ISR,1970,SHEFFER Emmanuel (ISR)
8611,URU,1970,HOHBERG Juan (URU)
8612,ISR,1970,SHEFFER Emmanuel (ISR)
8613,URU,1970,HOHBERG Juan (URU)
8614,ISR,1970,SHEFFER Emmanuel (ISR)
8615,URU,1970,HOHBERG Juan (URU)
8616,ISR,1970,SHEFFER Emmanuel (ISR)
8617,URU,1970,HOHBERG Juan (URU)
8618,ISR,1970,SHEFFER Emmanuel (ISR)
8619,URU,1970,HOHBERG Juan (URU)
8620,ISR,1970,SHEFFER Emmanuel (ISR)
8621,URU,1970,HOHBERG Juan (URU)
8622,ISR,1970,SHEFFER Emmanuel (ISR)
8623,URU,1970,HOHBERG Juan (URU)
8624,ISR,1970,SHEFFER Emmanuel (ISR)
8625,URU,1970,HOHBERG Juan (URU)
8626,ISR,1970,SHEFFER Emmanuel (ISR)
8627,URU,1970,HOHBERG Juan (URU)
8628,ISR,1970,SHEFFER Emmanuel (ISR)
8629,URU,1970,HOHBERG Juan (URU)
8630,ISR,1970,SHEFFER Emmanuel (ISR)
8631,URU,1970,HOHBERG Juan (URU)
8632,ISR,1970,SHEFFER Emmanuel (ISR)
8633,URU,1970,HOHBERG Juan (URU)
8634,ISR,1970,SHEFFER Emmanuel (ISR)
8635,URU,1970,HOHBERG Juan (URU)
8636,ISR,1970,SHEFFER Emmanuel (ISR)
8637,URU,1970,HOHBERG Juan (URU)
8638,ISR,1970,SHEFFER Emmanuel (ISR)
8639,URU,1970,HOHBERG Juan (URU)
8640,ISR,1970,SHEFFER Emmanuel (ISR)
8641,URU,1970,HOHBERG Juan (URU)
8642,ISR,1970,SHEFFER Emmanuel (ISR)
8643,URU,1970,HOHBERG Juan (URU)
8644,ISR,1970,SHEFFER Emmanuel (ISR)
8645,URU,1970,HOHBERG Juan (URU)
8646,ISR,1970,SHEFFER Emmanuel (ISR)
8647,URU,1970,HOHBERG Juan (URU)
8648,ISR,1970,SHEFFER Emmanuel (ISR)
8649,URU,1970,HOHBERG Juan (URU)
8650,ISR,1970,SHEFFER Emmanuel (ISR)
8651,URU,1970,HOHBERG Juan (URU)
8652,ISR,1970,SHEFFER Emmanuel (ISR)
8653,PER,1970,DIDI (BRA)
8654,BUL,1970,BOZHKOV Stefan (BUL)
8655,PER,1970,DIDI (BRA)
8656,BUL,1970,BOZHKOV Stefan (BUL)
8657,PER,1970,DIDI (BRA)
8658,BUL,1970,BOZHKOV Stefan (BUL)
8659,PER,1970,DIDI (BRA)
8660,BUL,1970,BOZHKOV Stefan (BUL)
8661,PER,1970,DIDI (BRA)
8662,BUL,1970,BOZHKOV Stefan (BUL)
8663,PER,1970,DIDI (BRA)
8664,BUL,1970,BOZHKOV Stefan (BUL)
8665,PER,1970,DIDI (BRA)
8666,BUL,1970,BOZHKOV Stefan (BUL)
8667,PER,1970,DIDI (BRA)
8668,BUL,1970,BOZHKOV Stefan (BUL)
8669,PER,1970,DIDI (BRA)
8670,BUL,1970,BOZHKOV Stefan (BUL)
8671,PER,1970,DIDI (BRA)
8672,BUL,1970,BOZHKOV Stefan (BUL)
8673,PER,1970,DIDI (BRA)
8674,BUL,1970,BOZHKOV Stefan (BUL)
8675,PER,1970,DIDI (BRA)
8676,BUL,1970,BOZHKOV Stefan (BUL)
8677,PER,1970,DIDI (BRA)
8678,BUL,1970,BOZHKOV Stefan (BUL)
8679,PER,1970,DIDI (BRA)
8680,BUL,1970,BOZHKOV Stefan (BUL)
8681,PER,1970,DIDI (BRA)
8682,BUL,1970,BOZHKOV Stefan (BUL)
8683,PER,1970,DIDI (BRA)
8684,BUL,1970,BOZHKOV Stefan (BUL)
8685,PER,1970,DIDI (BRA)
8686,BUL,1970,BOZHKOV Stefan (BUL)
8687,PER,1970,DIDI (BRA)
8688,BUL,1970,BOZHKOV Stefan (BUL)
8689,PER,1970,DIDI (BRA)
8690,BUL,1970,BOZHKOV Stefan (BUL)
8691,PER,1970,DIDI (BRA)
8692,BUL,1970,BOZHKOV Stefan (BUL)
8693,PER,1970,DIDI (BRA)
8694,BUL,1970,BOZHKOV Stefan (BUL)
8695,PER,1970,DIDI (BRA)
8696,BUL,1970,BOZHKOV Stefan (BUL)
8697,ENG,1970,RAMSEY Alf (ENG)
8698,ROU,1970,NICULESCU Angelo (ROU)
8699,ENG,1970,RAMSEY Alf (ENG)
8700,ROU,1970,NICULESCU Angelo (ROU)
8701,ENG,1970,RAMSEY Alf (ENG)
8702,ROU,1970,NICULESCU Angelo (ROU)
8703,ENG,1970,RAMSEY Alf (ENG)
8704,ROU,1970,NICULESCU Angelo (ROU)
8705,ENG,1970,RAMSEY Alf (ENG)
8706,ROU,1970,NICULESCU Angelo (ROU)
8707,ENG,1970,RAMSEY Alf (ENG)
8708,ROU,1970,NICULESCU Angelo (ROU)
8709,ENG,1970,RAMSEY Alf (ENG)
8710,ROU,1970,NICULESCU Angelo (ROU)
8711,ENG,1970,RAMSEY Alf (ENG)
8712,ROU,1970,NICULESCU Angelo (ROU)
8713,ENG,1970,RAMSEY Alf (ENG)
8714,ROU,1970,NICULESCU Angelo (ROU)
8715,ENG,1970,RAMSEY Alf (ENG)
8716,ROU,1970,NICULESCU Angelo (ROU)
8717,ENG,1970,RAMSEY Alf (ENG)
8718,ROU,1970,NICULESCU Angelo (ROU)
8719,ENG,1970,RAMSEY Alf (ENG)
8720,ROU,1970,NICULESCU Angelo (ROU)
8721,ENG,1970,RAMSEY Alf (ENG)
8722,ROU,1970,NICULESCU Angelo (ROU)
8723,ENG,1970,RAMSEY Alf (ENG)
8724,ROU,1970,NICULESCU Angelo (ROU)
8725,ENG,1970,RAMSEY Alf (ENG)
8726,ROU,1970,NICULESCU Angelo (ROU)
8727,ENG,1970,RAMSEY Alf (ENG)
8728,ROU,1970,NICULESCU Angelo (ROU)
8729,ENG,1970,RAMSEY Alf (ENG)
8730,ROU,1970,NICULESCU Angelo (ROU)
8731,ENG,1970,RAMSEY Alf (ENG)
8732,ROU,1970,NICULESCU Angelo (ROU)
8733,ENG,1970,RAMSEY Alf (ENG)
8734,ROU,1970,NICULESCU Angelo (ROU)
8735,ENG,1970,RAMSEY Alf (ENG)
8736,ROU,1970,NICULESCU Angelo (ROU)
8737,ENG,1970,RAMSEY Alf (ENG)
8738,ROU,1970,NICULESCU Angelo (ROU)
8739,ENG,1970,RAMSEY Alf (ENG)
8740,ROU,1970,NICULESCU Angelo (ROU)
8741,ITA,1970,VALCAREGGI Ferruccio (ITA)
8742,SWE,1970,BERGMARK Orvar (SWE)
8743,ITA,1970,VALCAREGGI Ferruccio (ITA)
8744,SWE,1970,BERGMARK Orvar (SWE)
8745,ITA,1970,VALCAREGGI Ferruccio (ITA)
8746,SWE,1970,BERGMARK Orvar (SWE)
8747,ITA,1970,VALCAREGGI Ferruccio (ITA)
8748,SWE,1970,BERGMARK Orvar (SWE)
8749,ITA,1970,VALCAREGGI Ferruccio (ITA)
8750,SWE,1970,BERGMARK Orvar (SWE)
8751,ITA,1970,VALCAREGGI Ferruccio (ITA)
8752,SWE,1970,BERGMARK Orvar (SWE)
8753,ITA,1970,VALCAREGGI Ferruccio (ITA)
8754,SWE,1970,BERGMARK Orvar (SWE)
8755,ITA,1970,VALCAREGGI Ferruccio (ITA)
8756,SWE,1970,BERGMARK Orvar (SWE)
8757,ITA,1970,VALCAREGGI Ferruccio (ITA)
8758,SWE,1970,BERGMARK Orvar (SWE)
8759,ITA,1970,VALCAREGGI Ferruccio (ITA)
8760,SWE,1970,BERGMARK Orvar (SWE)
8761,ITA,1970,VALCAREGGI Ferruccio (ITA)
8762,SWE,1970,BERGMARK Orvar (SWE)
8763,ITA,1970,VALCAREGGI Ferruccio (ITA)
8764,SWE,1970,BERGMARK Orvar (SWE)
8765,ITA,1970,VALCAREGGI Ferruccio (ITA)
8766,SWE,1970,BERGMARK Orvar (SWE)
8767,ITA,1970,VALCAREGGI Ferruccio (ITA)
8768,SWE,1970,BERGMARK Orvar (SWE)
8769,ITA,1970,VALCAREGGI Ferruccio (ITA)
8770,SWE,1970,BERGMARK Orvar (SWE)
8771,ITA,1970,VALCAREGGI Ferruccio (ITA)
8772,SWE,1970,BERGMARK Orvar (SWE)
8773,ITA,1970,VALCAREGGI Ferruccio (ITA)
8774,SWE,1970,BERGMARK Orvar (SWE)
8775,ITA,1970,VALCAREGGI Ferruccio (ITA)
8776,SWE,1970,BERGMARK Orvar (SWE)
8777,ITA,1970,VALCAREGGI Ferruccio (ITA)
8778,SWE,1970,BERGMARK Orvar (SWE)
8779,ITA,1970,VALCAREGGI Ferruccio (ITA)
8780,SWE,1970,BERGMARK Orvar (SWE)
8781,ITA,1970,VALCAREGGI Ferruccio (ITA)
8782,SWE,1970,BERGMARK Orvar (SWE)
8783,ITA,1970,VALCAREGGI Ferruccio (ITA)
8784,SWE,1970,BERGMARK Orvar (SWE)
8785,FRG,1970,SCHOEN Helmut (FRG)
8786,MAR,1970,VIDINIC Blagoje (YUG)
8787,FRG,1970,SCHOEN Helmut (FRG)
8788,MAR,1970,VIDINIC Blagoje (YUG)
8789,FRG,1970,SCHOEN Helmut (FRG)
8790,MAR,1970,VIDINIC Blagoje (YUG)
8791,FRG,1970,SCHOEN Helmut (FRG)
8792,MAR,1970,VIDINIC Blagoje (YUG)
8793,FRG,1970,SCHOEN Helmut (FRG)
8794,MAR,1970,VIDINIC Blagoje (YUG)
8795,FRG,1970,SCHOEN Helmut (FRG)
8796,MAR,1970,VIDINIC Blagoje (YUG)
8797,FRG,1970,SCHOEN Helmut (FRG)
8798,MAR,1970,VIDINIC Blagoje (YUG)
8799,FRG,1970,SCHOEN Helmut (FRG)
8800,MAR,1970,VIDINIC Blagoje (YUG)
8801,FRG,1970,SCHOEN Helmut (FRG)
8802,MAR,1970,VIDINIC Blagoje (YUG)
8803,FRG,1970,SCHOEN Helmut (FRG)
8804,MAR,1970,VIDINIC Blagoje (YUG)
8805,FRG,1970,SCHOEN Helmut (FRG)
8806,MAR,1970,VIDINIC Blagoje (YUG)
8807,FRG,1970,SCHOEN Helmut (FRG)
8808,MAR,1970,VIDINIC Blagoje (YUG)
8809,FRG,1970,SCHOEN Helmut (FRG)
8810,MAR,1970,VIDINIC Blagoje (YUG)
8811,FRG,1970,SCHOEN Helmut (FRG)
8812,MAR,1970,VIDINIC Blagoje (YUG)
8813,FRG,1970,SCHOEN Helmut (FRG)
8814,MAR,1970,VIDINIC Blagoje (YUG)
8815,FRG,1970,SCHOEN Helmut (FRG)
8816,MAR,1970,VIDINIC Blagoje (YUG)
8817,FRG,1970,SCHOEN Helmut (FRG)
8818,MAR,1970,VIDINIC Blagoje (YUG)
8819,FRG,1970,SCHOEN Helmut (FRG)
8820,MAR,1970,VIDINIC Blagoje (YUG)
8821,FRG,1970,SCHOEN Helmut (FRG)
8822,MAR,1970,VIDINIC Blagoje (YUG)
8823,FRG,1970,SCHOEN Helmut (FRG)
8824,FRG,1970,SCHOEN Helmut (FRG)
8825,FRG,1970,SCHOEN Helmut (FRG)
8826,BRA,1970,ZAGALLO Mario (BRA)
8827,TCH,1970,MARKO Jozef (TCH)
8828,BRA,1970,ZAGALLO Mario (BRA)
8829,TCH,1970,MARKO Jozef (TCH)
8830,BRA,1970,ZAGALLO Mario (BRA)
8831,TCH,1970,MARKO Jozef (TCH)
8832,BRA,1970,ZAGALLO Mario (BRA)
8833,TCH,1970,MARKO Jozef (TCH)
8834,BRA,1970,ZAGALLO Mario (BRA)
8835,TCH,1970,MARKO Jozef (TCH)
8836,BRA,1970,ZAGALLO Mario (BRA)
8837,TCH,1970,MARKO Jozef (TCH)
8838,BRA,1970,ZAGALLO Mario (BRA)
8839,TCH,1970,MARKO Jozef (TCH)
8840,BRA,1970,ZAGALLO Mario (BRA)
8841,TCH,1970,MARKO Jozef (TCH)
8842,BRA,1970,ZAGALLO Mario (BRA)
8843,TCH,1970,MARKO Jozef (TCH)
8844,BRA,1970,ZAGALLO Mario (BRA)
8845,TCH,1970,MARKO Jozef (TCH)
8846,BRA,1970,ZAGALLO Mario (BRA)
8847,TCH,1970,MARKO Jozef (TCH)
8848,BRA,1970,ZAGALLO Mario (BRA)
8849,TCH,1970,MARKO Jozef (TCH)
8850,BRA,1970,ZAGALLO Mario (BRA)
8851,TCH,1970,MARKO Jozef (TCH)
8852,BRA,1970,ZAGALLO Mario (BRA)
8853,TCH,1970,MARKO Jozef (TCH)
8854,BRA,1970,ZAGALLO Mario (BRA)
8855,TCH,1970,MARKO Jozef (TCH)
8856,BRA,1970,ZAGALLO Mario (BRA)
8857,TCH,1970,MARKO Jozef (TCH)
8858,BRA,1970,ZAGALLO Mario (BRA)
8859,TCH,1970,MARKO Jozef (TCH)
8860,BRA,1970,ZAGALLO Mario (BRA)
8861,TCH,1970,MARKO Jozef (TCH)
8862,BRA,1970,ZAGALLO Mario (BRA)
8863,TCH,1970,MARKO Jozef (TCH)
8864,BRA,1970,ZAGALLO Mario (BRA)
8865,TCH,1970,MARKO Jozef (TCH)
8866,BRA,1970,ZAGALLO Mario (BRA)
8867,TCH,1970,MARKO Jozef (TCH)
8868,BRA,1970,ZAGALLO Mario (BRA)
8869,TCH,1970,MARKO Jozef (TCH)
8870,BEL,1970,GOETHALS Raymond (BEL)
8871,SLV,1970,CARRASCO Hernan (CHI)
8872,BEL,1970,GOETHALS Raymond (BEL)
8873,SLV,1970,CARRASCO Hernan (CHI)
